"Record ID","Company name","DHC ID","Street Address","City","State/Region","Postal Code","Country/Region","Phone Number","HQ Unique Address","Lifecycle Stage","Created by user ID","Website URL","# Customers Gemini","# Customers Tricura","# Prospects Gemini","# Prospects Tricura"
"33735000602","Montana State Veterans Homes","972062","400 Veteran Dr","Columbia Falls","MT","","","406.892.3256","","Lead","Kolby Mangino","https://dphhs.mt.gov/index","0.0","0.0","0.0","0.0"
"33732368438","Waveny Life Care Network","828931","3 Farm Rd","New Canaan","CT","06840","United States","(203) 594-5200","3 Farm Rd, New Canaan, CT, 06840","Lead","Kolby Mangino","www.waveny.org","0.0","0.0","0.0","0.0"
"33728667403","Cohesive Healthcare Management & Consulting","1063616","2510 E Independence St","Shawnee","OK","74804","United States","(800) 942-2904","2510 E Independence St, Shawnee, OK, 74804","Lead","Kolby Mangino","https://cohesivehealthcare.net/","0.0","0.0","0.0","0.0"
"33735658165","Evergreen Retirement Community","969745","1130 N Westfield St","Oshkosh","WI","54902","United States","(920) 233-2340","1130 N Westfield St, Oshkosh, WI, 54902","Lead","Kolby Mangino","https://www.evergreenoshkosh.com/","0.0","0.0","0.0","0.0"
"33725880969","Pennsylvania State Veterans Homes","972159","0-47 Fort Indiantown Gap","Annville","PA","17003","United States","(800) 547-2838","0-47 Fort Indiantown Gap, Annville, PA, 17003","Lead","Kolby Mangino","https://www.pa.gov/agencies/dmva/about-dmva/dmva-offices.html","0.0","0.0","0.0","0.0"
"33729945181","Accolade Healthcare","968067","9433 Olive Blvd Ste 100","Saint Louis","MO","63132","United States","(309) 885-0005","9433 Olive Blvd Ste 100, Saint Louis, MO, 63132","Opportunity","Kolby Mangino","https://accoladehc.com/","0.0","0.0","7.0","0.0"
"33728667402","Dallastown Nursing Center and the Victorian Villa Personal Care Home","1022903","623 E Main St","Dallastown","PA","17313","United States","(717) 244-2295","623 E Main St, Dallastown, PA, 17313","Lead","Kolby Mangino","https://www.dallastownnursingcenter.com/","0.0","0.0","0.0","0.0"
"33726655078","Community Skilled Healthcare Centre","974671","1320 Mahoning Ave NW","Warren","OH","44483","United States","(330) 373-1160","1320 Mahoning Ave NW, Warren, OH, 44483","Lead","Kolby Mangino","https://www.communityskilled.com/","0.0","0.0","0.0","0.0"
"33738136378","HS Enterprises LLC","1037302","11728 Hidden Lake Dr","Saint Louis","MO","63138","United States","(314) 292-7501","11728 Hidden Lake Dr, Saint Louis, MO, 63138","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"33732368437","Corn Heritage Village","917158","106 W Adams St","Corn","OK","73024","United States","(580) 495-5445","106 W Adams St, Corn, OK, 73024","Lead","Kolby Mangino","https://cornheritage.org/","0.0","0.0","0.0","0.0"
"33726345526","Ascend Healthcare Group (AKA Ascend Healthcare Management)","1063716","260 Lakepark Dr","Hot Springs","AR","","","501.262.1920","","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"33723728962","Mid Georgia Health Properties","1067794","102 Sapelo Pt","Eatonton","GA","31024","United States","(678) 480-7564","102 Sapelo Pt, Eatonton, GA, 31024","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"33742135334","Vivage Senior Living (Merged with Beecan Health Colorado)","582212","720 S Colorado Blvd","Denver","CO","","","303.238.3838","","Lead","Kolby Mangino","www.vivage.com","0.0","0.0","0.0","0.0"
"33742135333","Abri Health Care Services (FKA Senior Care Centers)","582134","14841 Dallas Pkwy","Dallas","TX","","","214.252.7600","","Lead","Kolby Mangino","https://abrihealthcare.com/","0.0","0.0","0.0","0.0"
"33741980270","The Gardens & Guardian","1037501","1401 Country Club Rd","Lake Charles","LA","70605","United States","(337) 480-1550","1401 Country Club Rd, Lake Charles, LA, 70605","Lead","Kolby Mangino","http://gandgcare.com/","0.0","0.0","0.0","0.0"
"33736432507","Ascension Michigan - Ascension West Michigan (FKA Ascension Borgess Health)","274352","1521 Gull Rd","Kalamazoo","MI","","","269.226.7000","","Lead","Kolby Mangino","https://healthcare.ascension.org/","0.0","0.0","0.0","0.0"
"33728667401","Stellar Healthcare Management","1067505","1015 Wesley Dr","Maquoketa","IA","52060","United States","","1015 Wesley Dr, Maquoketa, IA, 52060","Opportunity","Kolby Mangino","","0.0","0.0","4.0","0.0"
"33723728961","Good Shepherd Communities","955967","32 Village Dr","Endicott","NY","13760","United States","(607) 757-3100","32 Village Dr, Endicott, NY, 13760","Opportunity","Kolby Mangino","https://www.goodshepherdcommunities.org/","0.0","0.0","2.0","0.0"
"33744636691","Deaconess Associations Incorporated","582516","615 Elsinore Pl","Cincinnati","OH","","","513.559.2111","","Lead","Kolby Mangino","https://deaconess-healthcare.com/","0.0","0.0","0.0","0.0"
"33722690671","Eastern Healthcare Group","1049483","4 Brighton Rd Ste 400","Clifton","NJ","07012","United States","(201) 581-6622","4 Brighton Rd Ste 400, Clifton, NJ, 07012","Opportunity","Kolby Mangino","https://ehg.care/","0.0","0.0","15.0","0.0"
"33741825702","WellSpan Health","4761","45 Monument Rd Ste 200","York","PA","17403","United States","(717) 851-3500","45 Monument Rd Ste 200, York, PA, 17403","Lead","Kolby Mangino","www.wellspan.org/","0.0","0.0","0.0","0.0"
"33737672040","Cappella Living Solutions","1011239","9570 S Kingston Ct Ste 300","Englewood","CO","80112","United States","(720) 903-4413","9570 S Kingston Ct Ste 300, Englewood, CO, 80112","Lead","Kolby Mangino","https://christianlivingcommunities.org/cappella-management-and-consulting/","0.0","0.0","0.0","0.0"
"33728977264","Kentucky Cabinet for Health and Family Services","939781","275 E Main St Ste 4WF","Frankfort","KY","40601","United States","(502) 564-5497","275 E Main St Ste 4WF, Frankfort, KY, 40601","Lead","Kolby Mangino","https://www.chfs.ky.gov/Pages/index.aspx","0.0","0.0","0.0","0.0"
"33728977263","Colonial Manor of Columbus Community","974003","814 Springer Ave","Columbus Junction","IA","52738","United States","(319) 728-2276","814 Springer Ave, Columbus Junction, IA, 52738","Lead","Kolby Mangino","http://www.colonialmanors.com/","0.0","0.0","0.0","0.0"
"33741052953","Diversified Healthcare","865685","10606 Timberlake Dr","Baton Rouge","LA","70810","United States","(225) 769-9220","10606 Timberlake Dr, Baton Rouge, LA, 70810","Lead","Kolby Mangino","https://www.dhcompanies.com/","0.0","0.0","0.0","0.0"
"33726965064","Chimney Rock Villa","974015","106 E 13th St","Bayard","NE","69334","United States","(308) 586-1142","106 E 13th St, Bayard, NE, 69334","Lead","Kolby Mangino","https://www.chimneyrockvilla.com/","0.0","0.0","0.0","0.0"
"33725415768","Baldwin Care Center","29364","650 Birch St","Baldwin","WI","54002","United States","(715) 684-3231","650 Birch St, Baldwin, WI, 54002","Lead","Kolby Mangino","https://www.baldwincarecenter.com/","0.0","0.0","0.0","0.0"
"33748869288","St Martins in the Pines (AKA the Episcopal Foundation of Jefferson County)","1045373","4941 Montevallo Rd","Irondale","AL","","","205.956.1831","","Lead","Kolby Mangino","https://dvcr.com/locations/","0.0","0.0","0.0","0.0"
"33741980269","Golden Oaks Village (AKA Oakwood Retirement Village)","973660","5801 N Oakwood Rd","Enid","OK","","","580.249.2600","","Lead","Kolby Mangino","https://baptistvillage.org/baptist-village-of-enid/","0.0","0.0","0.0","0.0"
"33738585898","Algart Health Care","1056943","8902 Detroit Ave","Cleveland","OH","44102","United States","(216) 631-1550","8902 Detroit Ave, Cleveland, OH, 44102","Lead","Kolby Mangino","https://www.algarthealthcare.com/","0.0","0.0","0.0","0.0"
"33737826471","Windemere Park","1042765","31800 Van Dyke Ave","Warren","MI","48093","United States","(586) 722-2600","31800 Van Dyke Ave, Warren, MI, 48093","Lead","Kolby Mangino","https://www.windemerepark.com/","0.0","0.0","0.0","0.0"
"33729325834","Trempealeau County Health Care Center","972704","W20410 State Rd 121","Whitehall","WI","54773","United States","(715) 538-4312","W20410 State Rd 121, Whitehall, WI, 54773","Lead","Kolby Mangino","https://www.tchcc.com/","0.0","0.0","0.0","0.0"
"33719376999","Blakeford Senior Life","955900","11 Burton Hills Blvd","Nashville","TN","37215","United States","(615) 665-9505","11 Burton Hills Blvd, Nashville, TN, 37215","Lead","Kolby Mangino","https://blakeford.com/","0.0","0.0","0.0","0.0"
"33747416633","Wesleyan","1012364","807 West Ave","Elyria","OH","44035","United States","(440) 284-9000","807 West Ave, Elyria, OH, 44035","Lead","Kolby Mangino","https://villageliving.org/","0.0","0.0","0.0","0.0"
"33747881313","University of Pittsburgh Medical Center (AKA UPMC)","6448","200 Lothrop St","Pittsburgh","PA","15213","United States","(412) 647-8762","200 Lothrop St, Pittsburgh, PA, 15213","Lead","Kolby Mangino","www.upmc.com","0.0","0.0","0.0","0.0"
"33737981531","UVA Community Health (FKA Novant Health UVA Health System)","845299","8700 Sudley Rd","Manassas","VA","20110","United States","(703) 369-8000","8700 Sudley Rd, Manassas, VA, 20110","Lead","Kolby Mangino","https://uvahealth.com/locations/Prince-William-Medical-Center-5597282","0.0","0.0","0.0","0.0"
"33732987557","Bedford Care Centers","582240","10 Medical Blvd","Hattiesburg","MS","39401","United States","(601) 450-3744","10 Medical Blvd, Hattiesburg, MS, 39401","Lead","Kolby Mangino","https://www.bedfordcarecenters.com/","0.0","0.0","0.0","0.0"
"33727894359","Aspire Rural Health System","1080677","6667 Main St","Cass City","MI","48726","United States","(989) 635-4000","6667 Main St, Cass City, MI, 48726","Lead","Kolby Mangino","https://aspirerhs.org/","0.0","0.0","0.0","0.0"
"33716437145","Stillwater Medical","981225","1201 S Adams St","Stillwater","OK","74074","United States","(405) 742-5300","1201 S Adams St, Stillwater, OK, 74074","Lead","Kolby Mangino","https://www.stillwater-medical.org/","0.0","0.0","0.0","0.0"
"33737206641","Tufts Medicine (FKA Wellforce)","780812","800 District Ave Ste 520","Burlington","MA","01803","United States","(978) 942-2220","800 District Ave Ste 520, Burlington, MA, 01803","Lead","Kolby Mangino","https://www.tuftsmedicine.org/","0.0","0.0","0.0","0.0"
"33748652890","Skaalen Retirement Services","972950","400 N Morris St","Stoughton","WI","53589","United States","(608) 580-8035","400 N Morris St, Stoughton, WI, 53589","Lead","Kolby Mangino","https://skaalen.com/","0.0","0.0","0.0","0.0"
"33742288727","Axiom Healthcare Services","1061225","10300 W Maple St","Wichita","KS","67209","United States","(316) 500-7846","10300 W Maple St, Wichita, KS, 67209","Lead","Kolby Mangino","https://www.axmservices.com/","0.0","0.0","0.0","0.0"
"33731749123","Clarewood House Senior Community","974006","7400 Clarewood Dr","Houston","TX","77036","United States","(713) 774-5821","7400 Clarewood Dr, Houston, TX, 77036","Lead","Kolby Mangino","https://www.clarewoodhouse.com/","0.0","0.0","0.0","0.0"
"33726655077","Aspirus Health (FKA Community Health Care Inc)","274276","2200 Westwood Dr","Wausau","WI","54401","United States","(715) 847-2121","2200 Westwood Dr, Wausau, WI, 54401","Lead","Kolby Mangino","www.aspirus.org/","0.0","0.0","0.0","0.0"
"33745873231","Canterbury Court","1042841","3750 Peachtree Rd NE","Atlanta","GA","30319","United States","(404) 261-6611","3750 Peachtree Rd NE, Atlanta, GA, 30319","Lead","Kolby Mangino","https://www.canterburycourt.org/","0.0","0.0","0.0","0.0"
"33738136377","The Lutheran Home Association","582142","337 S Meridian St","Belle Plaine","MN","56011","United States","(888) 600-8542","337 S Meridian St, Belle Plaine, MN, 56011","Lead","Kolby Mangino","https://www.tlha.org/","0.0","0.0","0.0","0.0"
"33724347177","Arnot Health","274370","600 Roe Ave","Elmira","NY","14905","United States","(607) 737-4100","600 Roe Ave, Elmira, NY, 14905","Lead","Kolby Mangino","www.arnothealth.org","0.0","0.0","0.0","0.0"
"33720651705","Colorado State Veterans Homes","971960","1575 N Sherman St","Denver","CO","80203","United States","(303) 866-5700","1575 N Sherman St, Denver, CO, 80203","Lead","Kolby Mangino","https://cdhs.colorado.gov/contact-cdhs","0.0","0.0","0.0","0.0"
"33743245898","Blue Skies of Texas (FKA Air Force Village)","582480","4917 Ravenswood Dr","San Antonio","TX","78227","United States","(210) 673-2761","4917 Ravenswood Dr, San Antonio, TX, 78227","Lead","Kolby Mangino","https://www.blueskiesoftexas.org/","0.0","0.0","0.0","0.0"
"33730100096","Traditions Senior Care","1094614","1600 American Eagle Dr","Slinger","WI","","","262.644.9204","","Lead","Kolby Mangino","https://traditionsseniorcare.com/","0.0","0.0","0.0","0.0"
"33725726057","Sunnyside Manor Senior Living Community","972925","2500 Ridgewood Rd","Wall Township","NJ","07719","United States","(732) 528-9311","2500 Ridgewood Rd, Wall Township, NJ, 07719","Lead","Kolby Mangino","https://www.sunnysidemanornj.com/","0.0","0.0","0.0","0.0"
"33725415767","The Redwoods","1080074","40 Camino Alto","Mill Valley","CA","94941","United States","(415) 383-2741","40 Camino Alto, Mill Valley, CA, 94941","Lead","Kolby Mangino","https://www.theredwoods.org/","0.0","0.0","0.0","0.0"
"33725260832","Tockwotton on the Waterfront","1057061","500 Waterfront Dr","East Providence","RI","02914","United States","(401) 213-5088","500 Waterfront Dr, East Providence, RI, 02914","Lead","Kolby Mangino","https://tockwotton.org/","0.0","0.0","0.0","0.0"
"33716437144","Trinity Woods (FKA Oklahoma Methodist Manor)","973345","4134 E 31st St","Tulsa","OK","74135","United States","(918) 743-2565","4134 E 31st St, Tulsa, OK, 74135","Lead","Kolby Mangino","https://trinitywoodstulsa.com/","0.0","0.0","0.0","0.0"
"33747726654","The Suffield House","955124","1 Canal Rd","Suffield","CT","06078","United States","(860) 668-6111","1 Canal Rd, Suffield, CT, 06078","Lead","Kolby Mangino","https://www.suffieldrhc.com/","0.0","0.0","0.0","0.0"
"33748498030","UPMC in North Central Pennsylvania (FKA UPMC Susquehanna)","7029","700 High St","Williamsport","PA","17701","United States","(570) 321-1000","700 High St, Williamsport, PA, 17701","Opportunity","Kolby Mangino","https://www.upmc.com/campaigns/north-central-pa","0.0","0.0","0.0","0.0"
"33731028992","The Carpenter Health Network","1000030","10615 Jefferson Hwy","Baton Rouge","LA","70809","United States","(225) 368-3185","10615 Jefferson Hwy, Baton Rouge, LA, 70809","Lead","Kolby Mangino","https://www.thecarpenterhealthnetwork.com/","0.0","0.0","0.0","0.0"
"33730718893","Sudbury Pines Extended Care","826383","642 Boston Post Rd","Sudbury","MA","01776","United States","(978) 443-4646","642 Boston Post Rd, Sudbury, MA, 01776","Lead","Kolby Mangino","https://www.sudburypines.com/","0.0","0.0","0.0","0.0"
"33721235502","United Helpers Management Company","907117","732 Ford St","Ogdensburg","NY","13669","United States","(315) 714-3117","732 Ford St, Ogdensburg, NY, 13669","Lead","Kolby Mangino","https://www.unitedhelpers.org/","0.0","0.0","0.0","0.0"
"33733916720","Suncrest Health Management (FKA Prodigy Transitional Rehabilitation)","972733","911 Western Blvd","Tarboro","NC","","","252.823.2041","","Lead","Kolby Mangino","https://transitionalrehabofnc.com/","0.0","0.0","0.0","0.0"
"33720495946","Tennessee State Veterans Homes","972162","345 Compton Rd","Murfreesboro","TN","37130","United States","(615) 898-1181","345 Compton Rd, Murfreesboro, TN, 37130","Lead","Kolby Mangino","https://tsvh.org/","0.0","0.0","0.0","0.0"
"33741052952","Shepherd of the Valley","800836","5525 Silica Rd","Youngstown","OH","44515","United States","(330) 530-4038","5525 Silica Rd, Youngstown, OH, 44515","Opportunity","Kolby Mangino","https://www.shepherdofthevalley.com/","0.0","0.0","4.0","0.0"
"33736432506","Aspirus St Lukes Health System (Duluth MN)","866880","915 E 1st St","Duluth","MN","55805","United States","(218) 249-5555","915 E 1st St, Duluth, MN, 55805","Lead","Kolby Mangino","www.slhduluth.com/","0.0","0.0","0.0","0.0"
"33733607095","St Pauls Senior Living Community","954744","339 E Jamestown Rd","Greenville","PA","16125","United States","(724) 588-7610","339 E Jamestown Rd, Greenville, PA, 16125","Lead","Kolby Mangino","https://www.stpauls1867.org/","0.0","0.0","0.0","0.0"
"33748343887","SNF Management Services Inc","1093968","3939 Wyandotte St","Kansas City","MO","64111","United States","(816) 531-1089","3939 Wyandotte St, Kansas City, MO, 64111","Lead","Kolby Mangino","http://www.snfmanagementservices.com/","0.0","0.0","0.0","0.0"
"33747107660","Nivram Management","924897","6500 N Hamlin Ave","Lincolnwood","IL","60712","United States","(847) 679-7484","6500 N Hamlin Ave, Lincolnwood, IL, 60712","Lead","Kolby Mangino","https://sites.hireology.com/nivrammanagement/","0.0","0.0","0.0","0.0"
"33740284250","Saint Elizabeth Community","907018","2364 Post Rd Ste 100","Warwick","RI","02886","United States","(401) 773-7400","2364 Post Rd Ste 100, Warwick, RI, 02886","Lead","Kolby Mangino","www.stelizabethcommunity.org","0.0","0.0","0.0","0.0"
"33728048203","Senior Living Communities","921869","3530 Toringdon Way Ste 204","Charlotte","NC","28277","United States","(704) 246-1620","3530 Toringdon Way Ste 204, Charlotte, NC, 28277","Lead","Kolby Mangino","https://senior-living-communities.com/","0.0","0.0","0.0","0.0"
"33741980268","St John of God","973548","2468 S St Andrews Pl","Los Angeles","CA","90018","United States","(323) 731-0641","2468 S St Andrews Pl, Los Angeles, CA, 90018","Lead","Kolby Mangino","http://stjog.org/home/","0.0","0.0","0.0","0.0"
"33726655076","Sequoia Living (FKA Northern California Presbyterian Homes & Services)","582102","1525 Post St","San Francisco","CA","94109","United States","(415) 202-7800","1525 Post St, San Francisco, CA, 94109","Lead","Kolby Mangino","https://sequoialiving.org/contact-us/","0.0","0.0","0.0","0.0"
"33725260831","St Camillus","826381","10101 W Wisconsin Ave","Milwaukee","WI","53226","United States","(414) 259-6310","10101 W Wisconsin Ave, Milwaukee, WI, 53226","Lead","Kolby Mangino","https://www.stcam.com/","0.0","0.0","0.0","0.0"
"33741207826","Shields Nursing Centers","865662","606 Alfred Nobel Dr","Hercules","CA","94547","United States","(510) 724-9911","606 Alfred Nobel Dr, Hercules, CA, 94547","Opportunity","Kolby Mangino","https://www.shieldsnursingcenters.com/contact-us/","0.0","0.0","2.0","0.0"
"33729171466","San Luis Valley Health","560421","106 Blanca Avenue","Alamosa","CO","81101","United States","(719) 589-2511","106 Blanca Avenue, Alamosa, CO, 81101","Lead","Kolby Mangino","https://www.sanluisvalleyhealth.org/","0.0","0.0","0.0","0.0"
"33731749122","Recover-Care Heartland","1064536","6416 Long St","Shawnee","KS","66216","United States","(913) 631-2146","6416 Long St, Shawnee, KS, 66216","Lead","Kolby Mangino","https://rcheartland.com/","0.0","0.0","0.0","0.0"
"33746182070","RSP Senior Living Communities (AKA Riley Spence Senior Living)","902768","100 Woodland Meadows Dr","Arnold","MO","63010","United States","(636) 296-1400","100 Woodland Meadows Dr, Arnold, MO, 63010","Lead","Kolby Mangino","rspseniorliving.com","0.0","0.0","0.0","0.0"
"33740898828","Samaritan Bethany","582379","101 7th St NW","Rochester","MN","55901","United States","(507) 289-4031","101 7th St NW, Rochester, MN, 55901","Lead","Kolby Mangino","www.samaritanbethany.com/","0.0","0.0","0.0","0.0"
"33732058548","Preferred Management Healthcare Specialists","794497","120 W Macarthur St Ste 121","Shawnee","OK","74804","United States","(405) 878-0202","120 W Macarthur St Ste 121, Shawnee, OK, 74804","Lead","Kolby Mangino","https://pm-hs.com/","0.0","0.0","0.0","0.0"
"33724192857","Toby & Leon Cooperman Sinai Residences at Boca Raton","974030","21036 95th Ave S","Boca Raton","FL","33428","United States","(561) 609-4119","21036 95th Ave S, Boca Raton, FL, 33428","Lead","Kolby Mangino","www.sinairesidences.com","0.0","0.0","0.0","0.0"
"33721235501","Rural Wellness","1061529","3030 Northwest Expy Ste 200","Oklahoma City","OK","73112","United States","(405) 331-5912","3030 Northwest Expy Ste 200, Oklahoma City, OK, 73112","Lead","Kolby Mangino","https://ruralwellness.com/","0.0","0.0","0.0","0.0"
"33748652889","Salmon Health and Retirement (Continuing Care Management LLC)","582132","37 Birch St","Milford","MA","01757","United States","(508) 473-0862","37 Birch St, Milford, MA, 01757","Lead","Kolby Mangino","https://salmonhealth.com/contact-us/","0.0","0.0","0.0","0.0"
"33741825701","Quarryville Presbyterian Retirement Community","1035655","625 Robert Fulton Hwy","Quarryville","PA","17566","United States","(717) 412-1598","625 Robert Fulton Hwy, Quarryville, PA, 17566","Lead","Kolby Mangino","https://quarryville.com/","0.0","0.0","0.0","0.0"
"33730100095","NorCal HealthConnect","1034309","1425 N McDowell Blvd Ste 103","Petaluma","CA","94954","United States","","1425 N McDowell Blvd Ste 103, Petaluma, CA, 94954","Lead","Kolby Mangino","www.providence.org/lp/norcal-health-connect","0.0","0.0","0.0","0.0"
"33747881312","Ponca Nursing & Assisted Living Center","955504","410 Ballpark Rd","Ponca","NE","68770","United States","(402) 755-2233","410 Ballpark Rd, Ponca, NE, 68770","Lead","Kolby Mangino","https://poncanursinghome.wixsite.com/theelms","0.0","0.0","0.0","0.0"
"33734536855","Regional Health Properties (FKA AdCare Health Systems Inc)","582263","1050 Crown Pointe Pkwy Ste 720","Atlanta","GA","30338","United States","(678) 869-5116","1050 Crown Pointe Pkwy Ste 720, Atlanta, GA, 30338","Lead","Kolby Mangino","https://regionalhealthproperties.com/contact/","0.0","0.0","0.0","0.0"
"33727275091","Plantation Pointe Retirement Community","974089","81 Windsor Blvd","Columbus","MS","39702","United States","(662) 241-5518","81 Windsor Blvd, Columbus, MS, 39702","Lead","Kolby Mangino","https://plantation-pointe.net/","0.0","0.0","0.0","0.0"
"33722690670","The Richland Hospital Inc","1046159","333 E 2nd St","Richland Center","WI","53581","United States","(608) 647-6321","333 E 2nd St, Richland Center, WI, 53581","Lead","Kolby Mangino","https://www.richlandhospital.com/#s_1","0.0","0.0","0.0","0.0"
"33716223598","Real Property Health Facilities (AKA Real Property Health)","924973","1707 Village Center Cir Ste 290","Las Vegas","NV","89134","United States","(702) 313-3700","1707 Village Center Cir Ste 290, Las Vegas, NV, 89134","Lead","Kolby Mangino","https://www.realpropertyhealth.com/","0.0","0.0","0.0","0.0"
"33744636690","Southern California Hospital","1010073","6245 W De Longpre Ave","Los Angeles","CA","90028","United States","(323) 462-2271","6245 W De Longpre Ave, Los Angeles, CA, 90028","Lead","Kolby Mangino","www.sch-hollywood.com/","0.0","0.0","0.0","0.0"
"33735658164","Santa Marta Skilled Nursing & Assisted Living","1037758","13800 W 116th St","Olathe","KS","66062","United States","(913) 828-4180","13800 W 116th St, Olathe, KS, 66062","Lead","Kolby Mangino","https://www.santamartaretirement.com/","0.0","0.0","0.0","0.0"
"33726345525","Redstone","965829","126 Mathews St Ste 2800","Greensburg","PA","15601","United States","(724) 832-8402","126 Mathews St Ste 2800, Greensburg, PA, 15601","Lead","Kolby Mangino","https://redstone.org/","0.0","0.0","0.0","0.0"
"33742135331","PIZAM Senior Care Management Services","1023283","901 E Washington St","Orlando","FL","32801","United States","(407) 454-9096","901 E Washington St, Orlando, FL, 32801","Lead","Kolby Mangino","https://pscms.org/","0.0","0.0","0.0","0.0"
"33730874125","Pioneer Healthcare Management","865696","30700 Telegraph Rd Ste 2504","Bingham Farms","MI","48025","United States","(248) 593-1990","30700 Telegraph Rd Ste 2504, Bingham Farms, MI, 48025","Lead","Kolby Mangino","www.pioneerhcm.com","0.0","0.0","0.0","0.0"
"33730564272","Odd Fellow Rebekah Home Association","973347","1207 S Jackson St","Green Bay","WI","54301","United States","(920) 593-7000","1207 S Jackson St, Green Bay, WI, 54301","Lead","Kolby Mangino","www.ofrh.org","0.0","0.0","0.0","0.0"
"33728667400","The Peplinski Group","582248","2532 W Cadillac Dr","Farwell","MI","48622","United States","(989) 588-3547","2532 W Cadillac Dr, Farwell, MI, 48622","Lead","Kolby Mangino","https://peplinskigroup.com/","0.0","0.0","0.0","0.0"
"33744791151","Pines of Sarasota","973324","1501 N Orange Ave","Sarasota","FL","34236","United States","(941) 365-0250","1501 N Orange Ave, Sarasota, FL, 34236","Lead","Kolby Mangino","https://pinesofsarasota.org/","0.0","0.0","0.0","0.0"
"33728358185","Prairie Sunset Home","973284","601 E Main St","Pretty Prairie","KS","67570","United States","(620) 459-6822","601 E Main St, Pretty Prairie, KS, 67570","Lead","Kolby Mangino","https://prairiesunsethome.org/","0.0","0.0","0.0","0.0"
"33721854132","Midwest Geriatrics","967916","7915 N 30th St","Omaha","NE","68112","United States","(402) 827-6000","7915 N 30th St, Omaha, NE, 68112","Lead","Kolby Mangino","https://www.omahaseniorcare.org/","0.0","0.0","0.0","0.0"
"33747726653","Peace Care NJ","923723","198 Old Bergen Rd","Jersey City","NJ","07305","United States","(888) 560-5995","198 Old Bergen Rd, Jersey City, NJ, 07305","Lead","Kolby Mangino","peacecarenj.org","0.0","0.0","0.0","0.0"
"33744481434","Ochsner Lafayette General Foundation (FKA Lafayette General Health)","550025","920 W Pinhook Rd","Lafayette","LA","70503","United States","(337) 571-0080","920 W Pinhook Rd, Lafayette, LA, 70503","Lead","Kolby Mangino","https://www.ochsner.org/giving/ochsner-lafayette-general-foundation","0.0","0.0","0.0","0.0"
"33723047247","Renaissance Senior Homes (FKA Weston Senior Living Centers)","906960","2222 Sullivan Trl","Easton","PA","18040","United States","(610) 600-8774","2222 Sullivan Trl, Easton, PA, 18040","Lead","Kolby Mangino","https://www.renseniorhomes.com/","0.0","0.0","0.0","0.0"
"33719221851","RiverWoods Retirement Communities - RiverWoods Exeter","973248","10 White Oak Dr","Exeter","NH","03833","United States","(603) 772-4700","10 White Oak Dr, Exeter, NH, 03833","Lead","Kolby Mangino","https://riverwoodsnh.org/","0.0","0.0","0.0","0.0"
"33738894336","Oregon Veterans Homes","972075","700 Summer St NE","Salem","OR","97301","United States","(503) 373-2085","700 Summer St NE, Salem, OR, 97301","Lead","Kolby Mangino","www.oregon.gov/odva/vets-homes/pages/default.aspx","0.0","0.0","0.0","0.0"
"33736897114","Paramount Health Resources Inc","826345","3025 Washington Rd Ste 201","Canonsburg","PA","15317","United States","(724) 969-1034","3025 Washington Rd Ste 201, Canonsburg, PA, 15317","Lead","Kolby Mangino","www.paramountseniorliving.com","0.0","0.0","0.0","0.0"
"33721854131","North Hill","826316","865 Central Ave","Needham","MA","02492","United States","(781) 444-9910","865 Central Ave, Needham, MA, 02492","Lead","Kolby Mangino","www.northhill.org","0.0","0.0","0.0","0.0"
"33744018275","Cleveland Clinic Health System","274173","9500 Euclid Ave","Cleveland","OH","44195","United States","(216) 444-2200","9500 Euclid Ave, Cleveland, OH, 44195","Lead","Kolby Mangino","my.clevelandclinic.org","0.0","0.0","0.0","0.0"
"33723572491","Parkview Health","7024","10501 Corporate Dr","Fort Wayne","IN","46845","United States","(260) 373-7000","10501 Corporate Dr, Fort Wayne, IN, 46845","Lead","Kolby Mangino","https://www.parkview.com/","0.0","0.0","0.0","0.0"
"33723202423","Francis E Parker Memorial Home (AKA Parker)","844331","1421 River Rd","Piscataway","NJ","08854","United States","(732) 902-4200","1421 River Rd, Piscataway, NJ, 08854","Lead","Kolby Mangino","https://www.parkerlife.org/","0.0","0.0","0.0","0.0"
"33719221850","Phoebe (AKA Phoebe Ministries)","582117","1925 W Turner St","Allentown","PA","18104","United States","(610) 435-9037","1925 W Turner St, Allentown, PA, 18104","Lead","Kolby Mangino","www.phoebe.org","0.0","0.0","0.0","0.0"
"33743245897","Avon Healthcare Services","1056916","1215 N Telegraph Rd","Monroe","MI","48162","United States","(734) 242-4848","1215 N Telegraph Rd, Monroe, MI, 48162","Opportunity","Kolby Mangino","","0.0","0.0","5.0","0.0"
"33719376998","Phoenix Healthcare","923782","1021 Charles Page Blvd","Tulsa","OK","74127","United States","(918) 592-7012","1021 Charles Page Blvd, Tulsa, OK, 74127","Lead","Kolby Mangino","www.phoenixhealthcarellc.com/","0.0","0.0","0.0","0.0"
"33747262100","Cadence Healthcare Solutions (FKA New Beginnings Care LLC)","923750","4707 Hixson Pike","Hixson","TN","37343","United States","(423) 877-2024","4707 Hixson Pike, Hixson, TN, 37343","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
